date,NAME_1,NAME_2,Precipitation,Temperature,St_Prec,St_Temp
2024/06/13,Saint-Benoît,Bras-Panon,0.012135953,21.1502171,0.112982697,0.520932913
2024/06/13,Saint-Benoît,La Plaine-des-Palmistes,0.01152679,20.2675266,0.10731154,0.451758828
2024/06/13,Saint-Benoît,Saint-André,0.012057746,21.1502171,0.112254616,0.520932913
2024/06/13,Saint-Benoît,Saint-Benoît,0.01145868,20.2675266,0.106677457,0.451758828
2024/06/13,Saint-Benoît,Sainte-Rose,0.010566853,20.5864964,0.09837477,0.476755635
2024/06/13,Saint-Benoît,Salazie,0.012095258,19.1404514,0.112603836,0.363432971
2024/06/13,Saint-Denis,La Possession,0.012129292,19.1404514,0.112920687,0.363432971
2024/06/13,Saint-Denis,Le Port,0.009264991,NA,0.086254756,NA
2024/06/13,Saint-Denis,Saint-Denis,0.011134215,19.1404514,0.103656766,0.363432971
2024/06/13,Saint-Denis,Sainte-Marie,0.011725176,19.1404514,0.10915847,0.363432971
2024/06/13,Saint-Denis,Sainte-Suzanne,0.011901334,21.1502171,0.110798455,0.520932913
2024/06/13,Saint-Paul,L'Étang-Salé,0.014989346,20.7566624,0.139547081,0.490091088
2024/06/13,Saint-Paul,Les Avirons,0.013411497,20.7566624,0.124857698,0.490091088
2024/06/13,Saint-Paul,Les Trois-Bassins,0.011991896,19.1404514,0.111641563,0.363432971
2024/06/13,Saint-Paul,Saint-Leu,0.011961445,19.9485569,0.111358076,0.426762029
2024/06/13,Saint-Paul,Saint-Paul,0.009264991,19.1404514,0.086254756,0.363432971
2024/06/13,Saint-Pierre,Cilaos,0.013708726,19.9485569,0.127624821,0.426762029
2024/06/13,Saint-Pierre,L'Entre-Deux,0.014009267,20.7566624,0.130422788,0.490091088
2024/06/13,Saint-Pierre,Le Tampon,0.012310714,20.7566624,0.114609677,0.490091088
2024/06/13,Saint-Pierre,Petite-Île,0.009489402,20.7566624,0.088343971,0.490091088
2024/06/13,Saint-Pierre,Saint-Joseph,0.010565661,19.3848362,0.098363672,0.382584751
2024/06/13,Saint-Pierre,Saint-Louis,0.014989346,20.7566624,0.139547081,0.490091088
2024/06/13,Saint-Pierre,Saint-Philippe,0.009583443,18.01301,0.089219471,0.275078415
2024/06/13,Saint-Pierre,Saint-Pierre,0.010979056,20.7566624,0.10221228,0.490091088
2024/06/14,Saint-Benoît,Bras-Panon,0.010158475,21.2684422,0.09457287,0.530197897
2024/06/14,Saint-Benoît,La Plaine-des-Palmistes,0.008918143,20.4535007,0.083025691,0.466333119
2024/06/14,Saint-Benoît,Saint-André,0.009829519,21.2684422,0.091510376,0.530197897
2024/06/14,Saint-Benoît,Saint-Benoît,0.009389374,20.4535007,0.08741273,0.466333119
2024/06/14,Saint-Benoît,Sainte-Rose,0.009214225,20.7645359,0.085782144,0.490708113
2024/06/14,Saint-Benoît,Salazie,0.006332013,19.3719578,0.058949464,0.381575506
2024/06/14,Saint-Denis,La Possession,0.004512045,19.3719578,0.042006013,0.381575506
2024/06/14,Saint-Denis,Le Port,0.004204023,NA,0.039138406,NA
2024/06/14,Saint-Denis,Saint-Denis,0.005709077,19.3719578,0.053150089,0.381575506
2024/06/14,Saint-Denis,Sainte-Marie,0.007889419,19.3719578,0.073448526,0.381575506
2024/06/14,Saint-Denis,Sainte-Suzanne,0.009171608,21.2684422,0.085385387,0.530197897
2024/06/14,Saint-Paul,L'Étang-Salé,0.003613773,20.9129734,0.033643327,0.502340761
2024/06/14,Saint-Paul,Les Avirons,0.003756019,20.9129734,0.034967606,0.502340761
2024/06/14,Saint-Paul,Les Trois-Bassins,0.004080775,19.3719578,0.037991002,0.381575506
2024/06/14,Saint-Paul,Saint-Leu,0.003443587,20.1424656,0.032058936,0.441958133
2024/06/14,Saint-Paul,Saint-Paul,0.004204023,19.3719578,0.039138406,0.381575506
2024/06/14,Saint-Pierre,Cilaos,0.004838876,20.1424656,0.045048727,0.441958133
2024/06/14,Saint-Pierre,L'Entre-Deux,0.005515981,20.9129734,0.051352407,0.502340761
2024/06/14,Saint-Pierre,Le Tampon,0.007717925,20.9129734,0.071851962,0.502340761
2024/06/14,Saint-Pierre,Petite-Île,0.007355857,20.9129734,0.068481196,0.502340761
2024/06/14,Saint-Pierre,Saint-Joseph,0.007998853,19.6385593,0.074467331,0.402468349
2024/06/14,Saint-Pierre,Saint-Louis,0.003613773,20.9129734,0.033643327,0.502340761
2024/06/14,Saint-Pierre,Saint-Philippe,0.007745731,18.3641453,0.072110825,0.302595946
2024/06/14,Saint-Pierre,Saint-Pierre,0.005357388,20.9129734,0.049875945,0.502340761
2024/06/15,Saint-Benoît,Bras-Panon,0.01927036,20.9552097,0.179402257,0.505650707
2024/06/15,Saint-Benoît,La Plaine-des-Palmistes,0.015083984,20.3101902,0.14042813,0.45510226
2024/06/15,Saint-Benoît,Saint-André,0.018955439,20.9552097,0.176470419,0.505650707
2024/06/15,Saint-Benoît,Saint-Benoît,0.016554765,20.3101902,0.154120743,0.45510226
2024/06/15,Saint-Benoît,Sainte-Rose,0.014676325,20.67103,0.136632931,0.483380306
2024/06/15,Saint-Benoît,Salazie,0.011188209,19.0948582,0.10415944,0.359859954
2024/06/15,Saint-Denis,La Possession,0.008180439,19.0948582,0.076157854,0.359859954
2024/06/15,Saint-Denis,Le Port,0.006980255,NA,0.064984438,NA
2024/06/15,Saint-Denis,Saint-Denis,0.011410311,19.0948582,0.106227152,0.359859954
2024/06/15,Saint-Denis,Sainte-Marie,0.015279222,19.0948582,0.142245754,0.359859954
2024/06/15,Saint-Denis,Sainte-Suzanne,0.018325597,20.9552097,0.170606745,0.505650707
2024/06/15,Saint-Paul,L'Étang-Salé,0.004590169,20.8038425,0.042733326,0.493788466
2024/06/15,Saint-Paul,Les Avirons,0.005060439,20.8038425,0.04711143,0.493788466
2024/06/15,Saint-Paul,Les Trois-Bassins,0.006264567,19.0948582,0.058321562,0.359859954
2024/06/15,Saint-Paul,Saint-Leu,0.003990397,19.9493504,0.037149601,0.426824214
2024/06/15,Saint-Paul,Saint-Paul,0.006980255,19.0948582,0.064984438,0.359859954
2024/06/15,Saint-Pierre,Cilaos,0.007362586,19.9493504,0.068543837,0.426824214
2024/06/15,Saint-Pierre,L'Entre-Deux,0.008209258,20.8038425,0.07642615,0.493788466
2024/06/15,Saint-Pierre,Le Tampon,0.012354255,20.8038425,0.115015035,0.493788466
2024/06/15,Saint-Pierre,Petite-Île,0.012885228,20.8038425,0.119958262,0.493788466
2024/06/15,Saint-Pierre,Saint-Joseph,0.013573579,19.6651707,0.126366645,0.404553813
2024/06/15,Saint-Pierre,Saint-Louis,0.004590169,20.8038425,0.042733326,0.493788466
2024/06/15,Saint-Pierre,Saint-Philippe,0.014182687,18.5264988,0.132037282,0.315319153
2024/06/15,Saint-Pierre,Saint-Pierre,0.009029508,20.8038425,0.084062467,0.493788466
2024/06/16,Saint-Benoît,Bras-Panon,0.003749825,21.4092045,0.034909937,0.54122906
2024/06/16,Saint-Benoît,La Plaine-des-Palmistes,0.010171365,20.4149418,0.094692875,0.463311362
2024/06/16,Saint-Benoît,Saint-André,0.002719964,21.4092045,0.025322184,0.54122906
2024/06/16,Saint-Benoît,Saint-Benoît,0.008593284,20.4149418,0.08000133,0.463311362
2024/06/16,Saint-Benoît,Sainte-Rose,0.01278007,20.7766361,0.118979272,0.491656373
2024/06/16,Saint-Benoît,Salazie,0.004526645,19.7676029,0.042141937,0.41258115
2024/06/16,Saint-Denis,La Possession,0.001347929,19.7676029,0.012548886,0.41258115
2024/06/16,Saint-Denis,Le Port,0.002199754,NA,0.020479163,NA
2024/06/16,Saint-Denis,Saint-Denis,5.21E-04,19.7676029,0.00485465,0.41258115
2024/06/16,Saint-Denis,Sainte-Marie,0.002053812,19.7676029,0.01912048,0.41258115
2024/06/16,Saint-Denis,Sainte-Suzanne,6.60E-04,21.4092045,0.006146676,0.54122906
2024/06/16,Saint-Paul,L'Étang-Salé,0.004126489,20.338892,0.038416586,0.457351543
2024/06/16,Saint-Paul,Les Avirons,0.004012495,20.338892,0.037355332,0.457351543
2024/06/16,Saint-Paul,Les Trois-Bassins,0.003251642,19.7676029,0.030271977,0.41258115
2024/06/16,Saint-Paul,Saint-Leu,0.004837841,20.0532475,0.045039093,0.43496635
2024/06/16,Saint-Paul,Saint-Paul,0.002199754,19.7676029,0.020479163,0.41258115
2024/06/16,Saint-Pierre,Cilaos,0.004982814,20.0532475,0.046388759,0.43496635
2024/06/16,Saint-Pierre,L'Entre-Deux,0.007002011,20.338892,0.065186978,0.457351543
2024/06/16,Saint-Pierre,Le Tampon,0.010514662,20.338892,0.097888881,0.457351543
2024/06/16,Saint-Pierre,Petite-Île,0.011841238,20.338892,0.110238972,0.457351543
2024/06/16,Saint-Pierre,Saint-Joseph,0.01341391,19.4206791,0.12488016,0.385393663
2024/06/16,Saint-Pierre,Saint-Louis,0.004126489,20.338892,0.038416586,0.457351543
2024/06/16,Saint-Pierre,Saint-Philippe,0.018315509,18.5024662,0.170512827,0.313435783
2024/06/16,Saint-Pierre,Saint-Pierre,0.00787738,20.338892,0.073336443,0.457351543
2024/06/17,Saint-Benoît,Bras-Panon,0.001343846,21.495203,0.012510875,0.547968532
2024/06/17,Saint-Benoît,La Plaine-des-Palmistes,2.68E-04,20.5962772,0.002495578,0.47752213
2024/06/17,Saint-Benoît,Saint-André,0.001395792,21.495203,0.012994474,0.547968532
2024/06/17,Saint-Benoît,Saint-Benoît,5.29E-04,20.5962772,0.00492873,0.47752213
2024/06/17,Saint-Benoît,Sainte-Rose,7.08E-06,21.0171757,6.59E-05,0.510506816
2024/06/17,Saint-Benoît,Salazie,1.46E-04,20.1914921,0.001358129,0.445800209
2024/06/17,Saint-Denis,La Possession,8.48E-06,20.1914921,7.89E-05,0.445800209
2024/06/17,Saint-Denis,Le Port,6.99E-06,NA,6.51E-05,NA
2024/06/17,Saint-Denis,Saint-Denis,4.03E-04,20.1914921,0.003748518,0.445800209
2024/06/17,Saint-Denis,Sainte-Marie,8.71E-04,20.1914921,0.008110656,0.445800209
2024/06/17,Saint-Denis,Sainte-Suzanne,0.001499683,21.495203,0.013961672,0.547968532
2024/06/17,Saint-Paul,L'Étang-Salé,1.13E-06,20.1592655,1.05E-05,0.443274696
2024/06/17,Saint-Paul,Les Avirons,2.18E-06,20.1592655,2.03E-05,0.443274696
2024/06/17,Saint-Paul,Les Trois-Bassins,4.50E-06,20.1914921,4.19E-05,0.445800209
2024/06/17,Saint-Paul,Saint-Leu,9.09E-07,20.1753788,8.46E-06,0.444537453
2024/06/17,Saint-Paul,Saint-Paul,6.99E-06,20.1914921,6.51E-05,0.445800209
2024/06/17,Saint-Pierre,Cilaos,4.69E-06,20.1753788,4.36E-05,0.444537453
2024/06/17,Saint-Pierre,L'Entre-Deux,3.23E-06,20.1592655,3.01E-05,0.443274696
2024/06/17,Saint-Pierre,Le Tampon,6.12E-06,20.1592655,5.70E-05,0.443274696
2024/06/17,Saint-Pierre,Petite-Île,8.51E-06,20.1592655,7.92E-05,0.443274696
2024/06/17,Saint-Pierre,Saint-Joseph,8.03E-06,19.6973515,7.48E-05,0.407075736
2024/06/17,Saint-Pierre,Saint-Louis,1.13E-06,20.1592655,1.05E-05,0.443274696
2024/06/17,Saint-Pierre,Saint-Philippe,1.02E-05,19.2354374,9.50E-05,0.370876768
2024/06/17,Saint-Pierre,Saint-Pierre,6.44E-06,20.1592655,5.99E-05,0.443274696
2024/06/18,Saint-Benoît,Bras-Panon,0.001097664,20.2392368,0.010218981,0.449541833
2024/06/18,Saint-Benoît,La Plaine-des-Palmistes,0.002364162,19.1906528,0.022009763,0.367367119
2024/06/18,Saint-Benoît,Saint-André,9.26E-04,20.2392368,0.008616555,0.449541833
2024/06/18,Saint-Benoît,Saint-Benoît,0.002117813,19.1906528,0.019716308,0.367367119
2024/06/18,Saint-Benoît,Sainte-Rose,0.002761178,19.7074986,0.025705877,0.407870937
2024/06/18,Saint-Benoît,Salazie,0.001779862,18.4511509,0.01657007,0.309414341
2024/06/18,Saint-Denis,La Possession,0.001405269,18.4511509,0.013082704,0.309414341
2024/06/18,Saint-Denis,Le Port,0.001025736,NA,0.00954935,NA
2024/06/18,Saint-Denis,Saint-Denis,0.00121738,18.4511509,0.011333506,0.309414341
2024/06/18,Saint-Denis,Sainte-Marie,0.001153611,18.4511509,0.010739828,0.309414341
2024/06/18,Saint-Denis,Sainte-Suzanne,5.81E-04,20.2392368,0.005411705,0.449541833
2024/06/18,Saint-Paul,L'Étang-Salé,0.001068488,18.8964634,0.009947355,0.344312286
2024/06/18,Saint-Paul,Les Avirons,0.001015181,18.8964634,0.009451085,0.344312286
2024/06/18,Saint-Paul,Les Trois-Bassins,0.001095064,18.4511509,0.010194773,0.309414341
2024/06/18,Saint-Paul,Saint-Leu,7.19E-04,18.6738071,0.006697002,0.326863309
2024/06/18,Saint-Paul,Saint-Paul,0.001025736,18.4511509,0.00954935,0.309414341
2024/06/18,Saint-Pierre,Cilaos,0.001479436,18.6738071,0.013773178,0.326863309
2024/06/18,Saint-Pierre,L'Entre-Deux,0.001711175,18.8964634,0.015930612,0.344312286
2024/06/18,Saint-Pierre,Le Tampon,0.002405345,18.8964634,0.022393167,0.344312286
2024/06/18,Saint-Pierre,Petite-Île,0.002446547,18.8964634,0.022776745,0.344312286
2024/06/18,Saint-Pierre,Saint-Joseph,0.002622027,18.1420689,0.024410418,0.285192414
2024/06/18,Saint-Pierre,Saint-Louis,0.001068488,18.8964634,0.009947355,0.344312286
2024/06/18,Saint-Pierre,Saint-Philippe,0.002820536,17.3876743,0.026258492,0.226072535
2024/06/18,Saint-Pierre,Saint-Pierre,0.001779765,18.8964634,0.016569168,0.344312286
2024/06/19,Saint-Benoît,Bras-Panon,1.97E-05,20.3800297,0.000183118,0.460575394
2024/06/19,Saint-Benoît,La Plaine-des-Palmistes,4.43E-05,19.3645267,0.000412294,0.38099315
2024/06/19,Saint-Benoît,Saint-André,1.47E-05,20.3800297,0.0001372,0.460575394
2024/06/19,Saint-Benoît,Saint-Benoît,3.97E-05,19.3645267,0.000369774,0.38099315
2024/06/19,Saint-Benoît,Sainte-Rose,5.43E-05,19.6771488,0.00050531,0.405492505
2024/06/19,Saint-Benoît,Salazie,1.71E-05,18.7452641,0.000159049,0.332463203
2024/06/19,Saint-Denis,La Possession,7.30E-07,18.7452641,6.80E-06,0.332463203
2024/06/19,Saint-Denis,Le Port,4.77E-05,NA,0.000444478,NA
2024/06/19,Saint-Denis,Saint-Denis,1.51E-06,18.7452641,1.40E-05,0.332463203
2024/06/19,Saint-Denis,Sainte-Marie,9.94E-06,18.7452641,9.25E-05,0.332463203
2024/06/19,Saint-Denis,Sainte-Suzanne,4.87E-06,20.3800297,4.54E-05,0.460575394
2024/06/19,Saint-Paul,L'Étang-Salé,2.62E-06,19.3585453,2.44E-05,0.380524404
2024/06/19,Saint-Paul,Les Avirons,2.26E-06,19.3585453,2.10E-05,0.380524404
2024/06/19,Saint-Paul,Les Trois-Bassins,2.93E-06,18.7452641,2.73E-05,0.332463203
2024/06/19,Saint-Paul,Saint-Leu,1.28E-06,19.0519047,1.19E-05,0.356493803
2024/06/19,Saint-Paul,Saint-Paul,4.77E-05,18.7452641,0.000444478,0.332463203
2024/06/19,Saint-Pierre,Cilaos,1.15E-05,19.0519047,0.000106784,0.356493803
2024/06/19,Saint-Pierre,L'Entre-Deux,2.05E-05,19.3585453,0.000190471,0.380524404
2024/06/19,Saint-Pierre,Le Tampon,4.28E-05,19.3585453,0.000398421,0.380524404
2024/06/19,Saint-Pierre,Petite-Île,4.03E-05,19.3585453,0.000375115,0.380524404
2024/06/19,Saint-Pierre,Saint-Joseph,4.58E-05,18.3490238,0.000426826,0.301410914
2024/06/19,Saint-Pierre,Saint-Louis,2.62E-06,19.3585453,2.44E-05,0.380524404
2024/06/19,Saint-Pierre,Saint-Philippe,4.54E-05,17.3395023,0.00042256,0.222297424
2024/06/19,Saint-Pierre,Saint-Pierre,1.97E-05,19.3585453,0.000183257,0.380524404
2024/06/20,Saint-Benoît,Bras-Panon,4.31E-05,20.579813,0.000401196,0.476231875
2024/06/20,Saint-Benoît,La Plaine-des-Palmistes,1.25E-04,19.6288853,0.001167172,0.401710224
2024/06/20,Saint-Benoît,Saint-André,2.95E-05,20.579813,0.000274585,0.476231875
2024/06/20,Saint-Benoît,Saint-Benoît,1.07E-04,19.6288853,0.000994042,0.401710224
2024/06/20,Saint-Benoît,Sainte-Rose,1.72E-04,19.9792271,0.001597084,0.42916557
2024/06/20,Saint-Benoît,Salazie,4.69E-05,18.6149693,0.000437057,0.322252349
2024/06/20,Saint-Denis,La Possession,3.86E-06,18.6149693,3.59E-05,0.322252349
2024/06/20,Saint-Denis,Le Port,6.40E-05,NA,0.000595412,NA
2024/06/20,Saint-Denis,Saint-Denis,3.13E-07,18.6149693,2.91E-06,0.322252349
2024/06/20,Saint-Denis,Sainte-Marie,2.04E-05,18.6149693,0.000189639,0.322252349
2024/06/20,Saint-Denis,Sainte-Suzanne,2.29E-06,20.579813,2.14E-05,0.476231875
2024/06/20,Saint-Paul,L'Étang-Salé,9.92E-06,19.9421177,9.24E-05,0.426257406
2024/06/20,Saint-Paul,Les Avirons,2.16E-05,19.9421177,0.000200968,0.426257406
2024/06/20,Saint-Paul,Les Trois-Bassins,2.63E-05,18.6149693,0.000244643,0.322252349
2024/06/20,Saint-Paul,Saint-Leu,4.06E-05,19.2785435,0.000378306,0.374254878
2024/06/20,Saint-Paul,Saint-Paul,6.40E-05,18.6149693,0.000595412,0.322252349
2024/06/20,Saint-Pierre,Cilaos,3.54E-05,19.2785435,0.000329544,0.374254878
2024/06/20,Saint-Pierre,L'Entre-Deux,5.99E-05,19.9421177,0.000557263,0.426257406
2024/06/20,Saint-Pierre,Le Tampon,1.21E-04,19.9421177,0.001124514,0.426257406
2024/06/20,Saint-Pierre,Petite-Île,1.15E-04,19.9421177,0.001069994,0.426257406
2024/06/20,Saint-Pierre,Saint-Joseph,1.35E-04,18.6779575,0.001258731,0.327188565
2024/06/20,Saint-Pierre,Saint-Louis,9.92E-06,19.9421177,9.24E-05,0.426257406
2024/06/20,Saint-Pierre,Saint-Philippe,1.38E-04,17.4137974,0.001284326,0.228119732
2024/06/20,Saint-Pierre,Saint-Pierre,5.89E-05,19.9421177,0.000548662,0.426257406
2024/06/21,Saint-Benoît,Bras-Panon,3.00E-04,19.7375584,0.002791474,0.410226643
2024/06/21,Saint-Benoît,La Plaine-des-Palmistes,8.40E-04,18.3763523,0.007817833,0.303552575
2024/06/21,Saint-Benoît,Saint-André,2.05E-04,19.7375584,0.001908991,0.410226643
2024/06/21,Saint-Benoît,Saint-Benoît,7.26E-04,18.3763523,0.006757168,0.303552575
2024/06/21,Saint-Benoît,Sainte-Rose,0.001120622,18.5371189,0.010432716,0.316151422
2024/06/21,Saint-Benoît,Salazie,3.19E-04,17.6525974,0.002969113,0.246833847
2024/06/21,Saint-Denis,La Possession,9.39E-06,17.6525974,8.74E-05,0.246833847
2024/06/21,Saint-Denis,Le Port,7.22E-06,NA,6.72E-05,NA
2024/06/21,Saint-Denis,Saint-Denis,4.33E-06,17.6525974,4.03E-05,0.246833847
2024/06/21,Saint-Denis,Sainte-Marie,1.40E-04,17.6525974,0.001303394,0.246833847
2024/06/21,Saint-Denis,Sainte-Suzanne,1.55E-05,19.7375584,0.000144025,0.410226643
2024/06/21,Saint-Paul,L'Étang-Salé,4.28E-05,18.778574,0.000398449,0.33507361
2024/06/21,Saint-Paul,Les Avirons,3.68E-05,18.778574,0.000342542,0.33507361
2024/06/21,Saint-Paul,Les Trois-Bassins,3.13E-05,17.6525974,0.000291283,0.246833847
2024/06/21,Saint-Paul,Saint-Leu,1.28E-05,18.2155857,0.000118777,0.290953729
2024/06/21,Saint-Paul,Saint-Paul,7.22E-06,17.6525974,6.72E-05,0.246833847
2024/06/21,Saint-Pierre,Cilaos,2.20E-04,18.2155857,0.002051717,0.290953729
2024/06/21,Saint-Pierre,L'Entre-Deux,3.96E-04,18.778574,0.00368598,0.33507361
2024/06/21,Saint-Pierre,Le Tampon,8.05E-04,18.778574,0.007495121,0.33507361
2024/06/21,Saint-Pierre,Petite-Île,8.01E-04,18.778574,0.00745933,0.33507361
2024/06/21,Saint-Pierre,Saint-Joseph,9.38E-04,17.0151463,0.00872961,0.196878515
2024/06/21,Saint-Pierre,Saint-Louis,4.28E-05,18.778574,0.000398449,0.33507361
2024/06/21,Saint-Pierre,Saint-Philippe,0.001042145,15.2517185,0.009702115,0.058683413
2024/06/21,Saint-Pierre,Saint-Pierre,4.10E-04,18.778574,0.003819712,0.33507361
2024/06/22,Saint-Benoît,Bras-Panon,0.004455578,19.20965,0.041480318,0.368855879
2024/06/22,Saint-Benoît,La Plaine-des-Palmistes,0.007949008,18.1704655,0.074003282,0.28741778
2024/06/22,Saint-Benoît,Saint-André,0.003759464,19.20965,0.03499967,0.368855879
2024/06/22,Saint-Benoît,Saint-Benoît,0.007150982,18.1704655,0.066573858,0.28741778
2024/06/22,Saint-Benoît,Sainte-Rose,0.010113746,18.6708317,0.094156456,0.326630135
2024/06/22,Saint-Benoît,Salazie,0.003579844,17.0612125,0.033327454,0.2004886
2024/06/22,Saint-Denis,La Possession,9.08E-04,17.0612125,0.008454177,0.2004886
2024/06/22,Saint-Denis,Le Port,5.89E-04,NA,0.005484467,NA
2024/06/22,Saint-Denis,Saint-Denis,0.001153219,17.0612125,0.010736186,0.2004886
2024/06/22,Saint-Denis,Sainte-Marie,0.002724893,17.0612125,0.025368079,0.2004886
2024/06/22,Saint-Denis,Sainte-Suzanne,0.002367236,19.20965,0.022038375,0.368855879
2024/06/22,Saint-Paul,L'Étang-Salé,0.001893558,18.278986,0.01762855,0.29592224
2024/06/22,Saint-Paul,Les Avirons,0.001546567,18.278986,0.014398151,0.29592224
2024/06/22,Saint-Paul,Les Trois-Bassins,0.001188785,17.0612125,0.011067291,0.2004886
2024/06/22,Saint-Paul,Saint-Leu,0.001169242,17.6700993,0.010885351,0.248205424
2024/06/22,Saint-Paul,Saint-Paul,5.89E-04,17.0612125,0.005484467,0.2004886
2024/06/22,Saint-Pierre,Cilaos,0.00304961,17.6700993,0.028391111,0.248205424
2024/06/22,Saint-Pierre,L'Entre-Deux,0.004582733,18.278986,0.042664102,0.29592224
2024/06/22,Saint-Pierre,Le Tampon,0.007617325,18.278986,0.070915395,0.29592224
2024/06/22,Saint-Pierre,Petite-Île,0.008039981,18.278986,0.074850222,0.29592224
2024/06/22,Saint-Pierre,Saint-Joseph,0.008832382,17.1312809,0.082227277,0.205979672
2024/06/22,Saint-Pierre,Saint-Louis,0.001893558,18.278986,0.01762855,0.29592224
2024/06/22,Saint-Pierre,Saint-Philippe,0.009795479,15.9835758,0.091193474,0.116037105
2024/06/22,Saint-Pierre,Saint-Pierre,0.005106226,18.278986,0.047537689,0.29592224
2024/06/23,Saint-Benoît,Bras-Panon,7.71E-04,20.1147861,0.007177446,0.439788965
2024/06/23,Saint-Benoît,La Plaine-des-Palmistes,0.002082322,18.9678135,0.019385897,0.349903802
2024/06/23,Saint-Benoît,Saint-André,5.46E-04,20.1147861,0.00508015,0.439788965
2024/06/23,Saint-Benoît,Saint-Benoît,0.001806773,18.9678135,0.016820609,0.349903802
2024/06/23,Saint-Benoît,Sainte-Rose,0.00273627,19.1558018,0.025473996,0.36463594
2024/06/23,Saint-Benoît,Salazie,8.22E-04,18.1548252,0.007656675,0.286192091
2024/06/23,Saint-Denis,La Possession,6.41E-05,18.1548252,0.000597008,0.286192091
2024/06/23,Saint-Denis,Le Port,2.99E-05,NA,0.000278215,NA
2024/06/23,Saint-Denis,Saint-Denis,6.08E-05,18.1548252,0.000566349,0.286192091
2024/06/23,Saint-Denis,Sainte-Marie,3.91E-04,18.1548252,0.00364052,0.286192091
2024/06/23,Saint-Denis,Sainte-Suzanne,9.51E-05,20.1147861,0.000885558,0.439788965
2024/06/23,Saint-Paul,L'Étang-Salé,1.55E-04,19.4048252,0.001442613,0.384151236
2024/06/23,Saint-Paul,Les Avirons,1.32E-04,19.4048252,0.001224951,0.384151236
2024/06/23,Saint-Paul,Les Trois-Bassins,1.11E-04,18.1548252,0.001037637,0.286192091
2024/06/23,Saint-Paul,Saint-Leu,5.99E-05,18.7798252,0.000557679,0.335171663
2024/06/23,Saint-Paul,Saint-Paul,2.99E-05,18.1548252,0.000278215,0.286192091
2024/06/23,Saint-Pierre,Cilaos,5.86E-04,18.7798252,0.005455959,0.335171663
2024/06/23,Saint-Pierre,L'Entre-Deux,0.001016296,19.4048252,0.009461467,0.384151236
2024/06/23,Saint-Pierre,Le Tampon,0.002010807,19.4048252,0.018720116,0.384151236
2024/06/23,Saint-Pierre,Petite-Île,0.001931682,19.4048252,0.01798348,0.384151236
2024/06/23,Saint-Pierre,Saint-Joseph,0.002258647,17.8208408,0.021027443,0.26001863
2024/06/23,Saint-Pierre,Saint-Louis,1.55E-04,19.4048252,0.001442613,0.384151236
2024/06/23,Saint-Pierre,Saint-Philippe,0.002387166,16.2368565,0.022223921,0.135886033
2024/06/23,Saint-Pierre,Saint-Pierre,9.95E-04,19.4048252,0.009259343,0.384151236
2024/06/24,Saint-Benoît,Bras-Panon,4.05E-04,20.7062016,0.003766289,0.48613661
